ExtCode	DetCode	ResCode	ResName
105	98	050	LINDANE
106	98	050	LINDANE
045	98	050	LINDANE
110	98	050	LINDANE
017	98	050	LINDANE
470	98	050	LINDANE
628	98	050	LINDANE
631	98	050	LINDANE
109	98	050	LINDANE
010	98	050	LINDANE
026	98	050	LINDANE
001	98	050	LINDANE
002	98	050	LINDANE
003	98	050	LINDANE
004	98	050	LINDANE
005	98	050	LINDANE
006	98	050	LINDANE
007	98	050	LINDANE
030	98	050	LINDANE
009	98	050	LINDANE
042	98	050	LINDANE
011	98	050	LINDANE
012	98	050	LINDANE
015	98	050	LINDANE
027	98	050	LINDANE
033	98	050	LINDANE
034	98	050	LINDANE
037	98	050	LINDANE
038	98	050	LINDANE
008	98	050	LINDANE
029	98	050	LINDANE
102	98	396	PENTACHLOROBENZONITRILE
009	98	396	PENTACHLOROBENZONITRILE
011	98	396	PENTACHLOROBENZONITRILE
012	98	396	PENTACHLOROBENZONITRILE
015	98	396	PENTACHLOROBENZONITRILE
034	98	396	PENTACHLOROBENZONITRILE
008	98	396	PENTACHLOROBENZONITRILE
042	98	396	PENTACHLOROBENZONITRILE
470	98	396	PENTACHLOROBENZONITRILE
103	98	396	PENTACHLOROBENZONITRILE
110	98	396	PENTACHLOROBENZONITRILE
111	98	396	PENTACHLOROBENZONITRILE
050	98	396	PENTACHLOROBENZONITRILE
628	98	396	PENTACHLOROBENZONITRILE
038	98	396	PENTACHLOROBENZONITRILE
002	98	396	PENTACHLOROBENZONITRILE
631	98	396	PENTACHLOROBENZONITRILE
003	98	396	PENTACHLOROBENZONITRILE
012	98	388	PENTACHLOROPHENYL METHYL SULFIDE
101	98	388	PENTACHLOROPHENYL METHYL SULFIDE
045	98	388	PENTACHLOROPHENYL METHYL SULFIDE
042	98	388	PENTACHLOROPHENYL METHYL SULFIDE
038	98	388	PENTACHLOROPHENYL METHYL SULFIDE
034	98	388	PENTACHLOROPHENYL METHYL SULFIDE
102	98	388	PENTACHLOROPHENYL METHYL SULFIDE
015	98	388	PENTACHLOROPHENYL METHYL SULFIDE
110	98	388	PENTACHLOROPHENYL METHYL SULFIDE
011	98	388	PENTACHLOROPHENYL METHYL SULFIDE
017	98	388	PENTACHLOROPHENYL METHYL SULFIDE
103	98	388	PENTACHLOROPHENYL METHYL SULFIDE
104	98	388	PENTACHLOROPHENYL METHYL SULFIDE
105	98	388	PENTACHLOROPHENYL METHYL SULFIDE
109	98	388	PENTACHLOROPHENYL METHYL SULFIDE
111	98	388	PENTACHLOROPHENYL METHYL SULFIDE
470	98	388	PENTACHLOROPHENYL METHYL SULFIDE
628	98	388	PENTACHLOROPHENYL METHYL SULFIDE
006	98	388	PENTACHLOROPHENYL METHYL SULFIDE
631	98	388	PENTACHLOROPHENYL METHYL SULFIDE
010	98	388	PENTACHLOROPHENYL METHYL SULFIDE
106	98	388	PENTACHLOROPHENYL METHYL SULFIDE
009	98	388	PENTACHLOROPHENYL METHYL SULFIDE
629	98	388	PENTACHLOROPHENYL METHYL SULFIDE
001	98	388	PENTACHLOROPHENYL METHYL SULFIDE
002	98	388	PENTACHLOROPHENYL METHYL SULFIDE
003	98	388	PENTACHLOROPHENYL METHYL SULFIDE
005	98	388	PENTACHLOROPHENYL METHYL SULFIDE
008	98	388	PENTACHLOROPHENYL METHYL SULFIDE
007	98	388	PENTACHLOROPHENYL METHYL SULFIDE
004	98	388	PENTACHLOROPHENYL METHYL SULFIDE
038	98	058	MGK 264
629	98	058	MGK 264
050	98	058	MGK 264
628	98	058	MGK 264
631	98	058	MGK 264
015	98	058	MGK 264
631	98	011	CAPTAN
103	98	011	CAPTAN
056	98	011	CAPTAN
038	98	011	CAPTAN
017	98	011	CAPTAN
111	98	011	CAPTAN
012	98	011	CAPTAN
628	98	011	CAPTAN
050	98	011	CAPTAN
042	98	011	CAPTAN
009	98	011	CAPTAN
003	98	011	CAPTAN
045	98	011	CAPTAN
015	98	011	CAPTAN
631	98	126	FOLPET
045	98	126	FOLPET
050	98	126	FOLPET
056	98	126	FOLPET
103	98	126	FOLPET
111	98	126	FOLPET
628	98	126	FOLPET
470	98	126	FOLPET
038	98	126	FOLPET
034	98	126	FOLPET
015	98	126	FOLPET
017	98	126	FOLPET
012	98	126	FOLPET
009	98	126	FOLPET
003	98	126	FOLPET
042	98	126	FOLPET
011	98	173	"CHLORDANE, CIS"
045	98	173	"CHLORDANE, CIS"
042	98	173	"CHLORDANE, CIS"
038	98	173	"CHLORDANE, CIS"
034	98	173	"CHLORDANE, CIS"
027	98	173	"CHLORDANE, CIS"
026	98	173	"CHLORDANE, CIS"
025	98	173	"CHLORDANE, CIS"
024	98	173	"CHLORDANE, CIS"
017	98	173	"CHLORDANE, CIS"
001	98	173	"CHLORDANE, CIS"
012	98	173	"CHLORDANE, CIS"
102	98	173	"CHLORDANE, CIS"
010	98	173	"CHLORDANE, CIS"
009	98	173	"CHLORDANE, CIS"
008	98	173	"CHLORDANE, CIS"
007	98	173	"CHLORDANE, CIS"
006	98	173	"CHLORDANE, CIS"
005	98	173	"CHLORDANE, CIS"
004	98	173	"CHLORDANE, CIS"
003	98	173	"CHLORDANE, CIS"
002	98	173	"CHLORDANE, CIS"
015	98	173	"CHLORDANE, CIS"
111	98	173	"CHLORDANE, CIS"
631	98	173	"CHLORDANE, CIS"
055	98	173	"CHLORDANE, CIS"
470	98	173	"CHLORDANE, CIS"
101	98	173	"CHLORDANE, CIS"
110	98	173	"CHLORDANE, CIS"
109	98	173	"CHLORDANE, CIS"
107	98	173	"CHLORDANE, CIS"
106	98	173	"CHLORDANE, CIS"
105	98	173	"CHLORDANE, CIS"
104	98	173	"CHLORDANE, CIS"
103	98	173	"CHLORDANE, CIS"
108	98	173	"CHLORDANE, CIS"
628	98	173	"CHLORDANE, CIS"
629	98	855	ISOPROTHIOLANE
015	98	855	ISOPROTHIOLANE
631	98	855	ISOPROTHIOLANE
628	98	855	ISOPROTHIOLANE
038	98	855	ISOPROTHIOLANE
055	98	910	"DDE, P,P'-"
010	98	910	"DDE, P,P'-"
101	98	910	"DDE, P,P'-"
033	98	910	"DDE, P,P'-"
030	98	910	"DDE, P,P'-"
029	98	910	"DDE, P,P'-"
027	98	910	"DDE, P,P'-"
026	98	910	"DDE, P,P'-"
024	98	910	"DDE, P,P'-"
017	98	910	"DDE, P,P'-"
015	98	910	"DDE, P,P'-"
037	98	910	"DDE, P,P'-"
011	98	910	"DDE, P,P'-"
038	98	910	"DDE, P,P'-"
009	98	910	"DDE, P,P'-"
008	98	910	"DDE, P,P'-"
007	98	910	"DDE, P,P'-"
006	98	910	"DDE, P,P'-"
005	98	910	"DDE, P,P'-"
004	98	910	"DDE, P,P'-"
003	98	910	"DDE, P,P'-"
002	98	910	"DDE, P,P'-"
001	98	910	"DDE, P,P'-"
012	98	910	"DDE, P,P'-"
103	98	910	"DDE, P,P'-"
629	98	910	"DDE, P,P'-"
628	98	910	"DDE, P,P'-"
470	98	910	"DDE, P,P'-"
111	98	910	"DDE, P,P'-"
110	98	910	"DDE, P,P'-"
109	98	910	"DDE, P,P'-"
108	98	910	"DDE, P,P'-"
107	98	910	"DDE, P,P'-"
106	98	910	"DDE, P,P'-"
034	98	910	"DDE, P,P'-"
104	98	910	"DDE, P,P'-"
631	98	910	"DDE, P,P'-"
102	98	910	"DDE, P,P'-"
056	98	910	"DDE, P,P'-"
050	98	910	"DDE, P,P'-"
049	98	910	"DDE, P,P'-"
048	98	910	"DDE, P,P'-"
047	98	910	"DDE, P,P'-"
045	98	910	"DDE, P,P'-"
042	98	910	"DDE, P,P'-"
105	98	910	"DDE, P,P'-"
024	98	028	DIELDRIN
026	98	028	DIELDRIN
017	98	028	DIELDRIN
015	98	028	DIELDRIN
012	98	028	DIELDRIN
011	98	028	DIELDRIN
009	98	028	DIELDRIN
006	98	028	DIELDRIN
005	98	028	DIELDRIN
003	98	028	DIELDRIN
002	98	028	DIELDRIN
629	98	028	DIELDRIN
008	98	028	DIELDRIN
470	98	028	DIELDRIN
042	98	028	DIELDRIN
027	98	028	DIELDRIN
628	98	028	DIELDRIN
111	98	028	DIELDRIN
110	98	028	DIELDRIN
106	98	028	DIELDRIN
105	98	028	DIELDRIN
103	98	028	DIELDRIN
102	98	028	DIELDRIN
056	98	028	DIELDRIN
055	98	028	DIELDRIN
034	98	028	DIELDRIN
050	98	028	DIELDRIN
030	98	028	DIELDRIN
631	98	028	DIELDRIN
029	98	028	DIELDRIN
037	98	028	DIELDRIN
038	98	028	DIELDRIN
045	98	028	DIELDRIN
047	98	028	DIELDRIN
048	98	028	DIELDRIN
049	98	028	DIELDRIN
033	98	028	DIELDRIN
038	98	B13	CHLORFENAPYR
017	98	B13	CHLORFENAPYR
045	98	B13	CHLORFENAPYR
628	98	B13	CHLORFENAPYR
631	98	B13	CHLORFENAPYR
015	98	B13	CHLORFENAPYR
050	98	274	"METHOXYCHLOR, O,P'-"
008	98	274	"METHOXYCHLOR, O,P'-"
042	98	274	"METHOXYCHLOR, O,P'-"
007	98	274	"METHOXYCHLOR, O,P'-"
055	98	274	"METHOXYCHLOR, O,P'-"
109	98	274	"METHOXYCHLOR, O,P'-"
110	98	274	"METHOXYCHLOR, O,P'-"
111	98	274	"METHOXYCHLOR, O,P'-"
470	98	274	"METHOXYCHLOR, O,P'-"
628	98	274	"METHOXYCHLOR, O,P'-"
631	98	274	"METHOXYCHLOR, O,P'-"
034	98	274	"METHOXYCHLOR, O,P'-"
009	98	274	"METHOXYCHLOR, O,P'-"
038	98	623	PROPARGITE
631	98	623	PROPARGITE
628	98	623	PROPARGITE
111	98	623	PROPARGITE
110	98	623	PROPARGITE
012	98	623	PROPARGITE
008	98	623	PROPARGITE
009	98	623	PROPARGITE
045	98	623	PROPARGITE
011	98	623	PROPARGITE
056	98	623	PROPARGITE
015	98	623	PROPARGITE
017	98	623	PROPARGITE
034	98	623	PROPARGITE
042	98	623	PROPARGITE
015	98	275	"METHOXYCHLOR, P,P'-"
110	98	275	"METHOXYCHLOR, P,P'-"
001	98	275	"METHOXYCHLOR, P,P'-"
002	98	275	"METHOXYCHLOR, P,P'-"
003	98	275	"METHOXYCHLOR, P,P'-"
005	98	275	"METHOXYCHLOR, P,P'-"
006	98	275	"METHOXYCHLOR, P,P'-"
007	98	275	"METHOXYCHLOR, P,P'-"
008	98	275	"METHOXYCHLOR, P,P'-"
009	98	275	"METHOXYCHLOR, P,P'-"
628	98	275	"METHOXYCHLOR, P,P'-"
012	98	275	"METHOXYCHLOR, P,P'-"
631	98	275	"METHOXYCHLOR, P,P'-"
034	98	275	"METHOXYCHLOR, P,P'-"
038	98	275	"METHOXYCHLOR, P,P'-"
042	98	275	"METHOXYCHLOR, P,P'-"
050	98	275	"METHOXYCHLOR, P,P'-"
055	98	275	"METHOXYCHLOR, P,P'-"
056	98	275	"METHOXYCHLOR, P,P'-"
101	98	275	"METHOXYCHLOR, P,P'-"
102	98	275	"METHOXYCHLOR, P,P'-"
103	98	275	"METHOXYCHLOR, P,P'-"
105	98	275	"METHOXYCHLOR, P,P'-"
106	98	275	"METHOXYCHLOR, P,P'-"
011	98	275	"METHOXYCHLOR, P,P'-"
109	98	275	"METHOXYCHLOR, P,P'-"
629	98	275	"METHOXYCHLOR, P,P'-"
111	98	275	"METHOXYCHLOR, P,P'-"
470	98	275	"METHOXYCHLOR, P,P'-"
105	98	597	CYPERMETHRIN
009	98	597	CYPERMETHRIN
631	98	597	CYPERMETHRIN
629	98	597	CYPERMETHRIN
628	98	597	CYPERMETHRIN
470	98	597	CYPERMETHRIN
111	98	597	CYPERMETHRIN
110	98	597	CYPERMETHRIN
106	98	597	CYPERMETHRIN
008	98	597	CYPERMETHRIN
012	98	597	CYPERMETHRIN
006	98	597	CYPERMETHRIN
056	98	597	CYPERMETHRIN
011	98	597	CYPERMETHRIN
015	98	597	CYPERMETHRIN
017	98	597	CYPERMETHRIN
034	98	597	CYPERMETHRIN
038	98	597	CYPERMETHRIN
045	98	597	CYPERMETHRIN
050	98	597	CYPERMETHRIN
005	98	597	CYPERMETHRIN
102	98	612	DELTAMETHRIN
050	98	612	DELTAMETHRIN
628	98	612	DELTAMETHRIN
470	98	612	DELTAMETHRIN
106	98	612	DELTAMETHRIN
103	98	612	DELTAMETHRIN
631	98	612	DELTAMETHRIN
005	98	612	DELTAMETHRIN
002	98	612	DELTAMETHRIN
105	98	612	DELTAMETHRIN
003	98	612	DELTAMETHRIN
045	98	612	DELTAMETHRIN
006	98	612	DELTAMETHRIN
011	98	612	DELTAMETHRIN
012	98	612	DELTAMETHRIN
015	98	612	DELTAMETHRIN
017	98	612	DELTAMETHRIN
034	98	612	DELTAMETHRIN
038	98	612	DELTAMETHRIN
042	98	612	DELTAMETHRIN
017	98	678	TERBUTHYLAZINE
111	98	678	TERBUTHYLAZINE
009	98	678	TERBUTHYLAZINE
629	98	678	TERBUTHYLAZINE
628	98	678	TERBUTHYLAZINE
051	98	678	TERBUTHYLAZINE
045	98	678	TERBUTHYLAZINE
038	98	678	TERBUTHYLAZINE
631	98	678	TERBUTHYLAZINE
015	98	678	TERBUTHYLAZINE
036	98	540	PRONAMIDE
111	98	540	PRONAMIDE
631	98	540	PRONAMIDE
628	98	540	PRONAMIDE
470	98	540	PRONAMIDE
629	98	540	PRONAMIDE
038	98	540	PRONAMIDE
056	98	540	PRONAMIDE
015	98	540	PRONAMIDE
009	98	540	PRONAMIDE
628	98	712	TRIS(CHLOROPROPYL) PHOSPHATE
009	98	235	CHLORPYRIFOS METHYL
045	98	235	CHLORPYRIFOS METHYL
628	98	235	CHLORPYRIFOS METHYL
470	98	235	CHLORPYRIFOS METHYL
111	98	235	CHLORPYRIFOS METHYL
631	98	235	CHLORPYRIFOS METHYL
110	98	235	CHLORPYRIFOS METHYL
109	98	235	CHLORPYRIFOS METHYL
050	98	235	CHLORPYRIFOS METHYL
038	98	235	CHLORPYRIFOS METHYL
034	98	235	CHLORPYRIFOS METHYL
017	98	235	CHLORPYRIFOS METHYL
015	98	235	CHLORPYRIFOS METHYL
011	98	235	CHLORPYRIFOS METHYL
008	98	235	CHLORPYRIFOS METHYL
007	98	235	CHLORPYRIFOS METHYL
037	98	235	CHLORPYRIFOS METHYL
012	98	235	CHLORPYRIFOS METHYL
042	98	235	CHLORPYRIFOS METHYL
038	98	249	PROMETRYN
050	98	249	PROMETRYN
003	98	249	PROMETRYN
015	98	249	PROMETRYN
051	98	249	PROMETRYN
103	98	249	PROMETRYN
628	98	249	PROMETRYN
629	98	249	PROMETRYN
631	98	249	PROMETRYN
111	98	249	PROMETRYN
009	98	249	PROMETRYN
034	98	588	DICHLOFLUANID
050	98	588	DICHLOFLUANID
631	98	588	DICHLOFLUANID
628	98	588	DICHLOFLUANID
470	98	588	DICHLOFLUANID
111	98	588	DICHLOFLUANID
012	98	588	DICHLOFLUANID
038	98	588	DICHLOFLUANID
009	98	588	DICHLOFLUANID
017	98	588	DICHLOFLUANID
015	98	588	DICHLOFLUANID
045	98	588	DICHLOFLUANID
039	98	177	FENTHION
015	98	177	FENTHION
038	98	177	FENTHION
050	98	177	FENTHION
631	98	177	FENTHION
628	98	177	FENTHION
015	98	608	TRIADIMEFON
470	98	608	TRIADIMEFON
631	98	608	TRIADIMEFON
050	98	608	TRIADIMEFON
628	98	608	TRIADIMEFON
056	98	608	TRIADIMEFON
038	98	608	TRIADIMEFON
038	98	C77	Isocarbophos
628	98	C77	Isocarbophos
629	98	C77	Isocarbophos
631	98	C77	Isocarbophos
002	98	230	PENDIMETHALIN
003	98	230	PENDIMETHALIN
005	98	230	PENDIMETHALIN
006	98	230	PENDIMETHALIN
008	98	230	PENDIMETHALIN
011	98	230	PENDIMETHALIN
012	98	230	PENDIMETHALIN
015	98	230	PENDIMETHALIN
038	98	230	PENDIMETHALIN
631	98	230	PENDIMETHALIN
103	98	230	PENDIMETHALIN
105	98	230	PENDIMETHALIN
106	98	230	PENDIMETHALIN
110	98	230	PENDIMETHALIN
111	98	230	PENDIMETHALIN
628	98	230	PENDIMETHALIN
102	98	230	PENDIMETHALIN
009	98	230	PENDIMETHALIN
038	98	661	QUINALPHOS
470	98	661	QUINALPHOS
008	98	661	QUINALPHOS
009	98	661	QUINALPHOS
034	98	661	QUINALPHOS
110	98	661	QUINALPHOS
111	98	661	QUINALPHOS
631	98	661	QUINALPHOS
628	98	661	QUINALPHOS
015	98	661	QUINALPHOS
102	98	613	PROTHIOFOS
631	98	613	PROTHIOFOS
628	98	613	PROTHIOFOS
470	98	613	PROTHIOFOS
111	98	613	PROTHIOFOS
110	98	613	PROTHIOFOS
109	98	613	PROTHIOFOS
101	98	613	PROTHIOFOS
050	98	613	PROTHIOFOS
001	98	613	PROTHIOFOS
042	98	613	PROTHIOFOS
038	98	613	PROTHIOFOS
034	98	613	PROTHIOFOS
015	98	613	PROTHIOFOS
012	98	613	PROTHIOFOS
011	98	613	PROTHIOFOS
002	98	613	PROTHIOFOS
003	98	613	PROTHIOFOS
103	98	613	PROTHIOFOS
007	98	613	PROTHIOFOS
009	98	613	PROTHIOFOS
008	98	613	PROTHIOFOS
003	98	217	DEF
015	98	217	DEF
034	98	217	DEF
038	98	217	DEF
103	98	217	DEF
111	98	217	DEF
470	98	217	DEF
628	98	217	DEF
631	98	217	DEF
009	98	217	DEF
015	98	158	NITROFEN
628	98	158	NITROFEN
470	98	158	NITROFEN
111	98	158	NITROFEN
110	98	158	NITROFEN
106	98	158	NITROFEN
105	98	158	NITROFEN
103	98	158	NITROFEN
102	98	158	NITROFEN
034	98	158	NITROFEN
012	98	158	NITROFEN
011	98	158	NITROFEN
009	98	158	NITROFEN
008	98	158	NITROFEN
006	98	158	NITROFEN
005	98	158	NITROFEN
003	98	158	NITROFEN
002	98	158	NITROFEN
017	98	158	NITROFEN
045	98	158	NITROFEN
038	98	158	NITROFEN
038	98	907	"DDT, O,P'-"
008	98	907	"DDT, O,P'-"
015	98	907	"DDT, O,P'-"
033	98	907	"DDT, O,P'-"
017	98	907	"DDT, O,P'-"
034	98	907	"DDT, O,P'-"
012	98	907	"DDT, O,P'-"
011	98	907	"DDT, O,P'-"
007	98	907	"DDT, O,P'-"
009	98	907	"DDT, O,P'-"
042	98	907	"DDT, O,P'-"
106	98	907	"DDT, O,P'-"
010	98	907	"DDT, O,P'-"
105	98	907	"DDT, O,P'-"
004	98	907	"DDT, O,P'-"
005	98	907	"DDT, O,P'-"
629	98	907	"DDT, O,P'-"
628	98	907	"DDT, O,P'-"
470	98	907	"DDT, O,P'-"
111	98	907	"DDT, O,P'-"
104	98	907	"DDT, O,P'-"
109	98	907	"DDT, O,P'-"
045	98	907	"DDT, O,P'-"
631	98	907	"DDT, O,P'-"
103	98	907	"DDT, O,P'-"
102	98	907	"DDT, O,P'-"
101	98	907	"DDT, O,P'-"
055	98	907	"DDT, O,P'-"
050	98	907	"DDT, O,P'-"
049	98	907	"DDT, O,P'-"
110	98	907	"DDT, O,P'-"
003	98	907	"DDT, O,P'-"
002	98	907	"DDT, O,P'-"
001	98	907	"DDT, O,P'-"
006	98	907	"DDT, O,P'-"
629	98	629	TRIS(2-BUTOXYETHYL) PHOSPHATE
015	98	629	TRIS(2-BUTOXYETHYL) PHOSPHATE
628	98	629	TRIS(2-BUTOXYETHYL) PHOSPHATE
017	98	523	BROMOPROPYLATE
631	98	523	BROMOPROPYLATE
470	98	523	BROMOPROPYLATE
111	98	523	BROMOPROPYLATE
628	98	523	BROMOPROPYLATE
103	98	523	BROMOPROPYLATE
039	98	523	BROMOPROPYLATE
015	98	523	BROMOPROPYLATE
038	98	523	BROMOPROPYLATE
003	98	523	BROMOPROPYLATE
045	98	523	BROMOPROPYLATE
009	98	523	BROMOPROPYLATE
008	98	523	BROMOPROPYLATE
629	98	523	BROMOPROPYLATE
631	98	C34	Lufenuron
628	98	C34	Lufenuron
009	98	175	ETHOPROP
015	98	175	ETHOPROP
038	98	175	ETHOPROP
111	98	175	ETHOPROP
470	98	175	ETHOPROP
628	98	175	ETHOPROP
631	98	175	ETHOPROP
629	98	175	ETHOPROP
008	98	111	ETHOXYQUIN
015	98	111	ETHOXYQUIN
038	98	111	ETHOXYQUIN
628	98	111	ETHOXYQUIN
631	98	111	ETHOXYQUIN
050	98	111	ETHOXYQUIN
631	98	867	IBP
628	98	867	IBP
470	98	867	IBP
038	98	867	IBP
034	98	867	IBP
015	98	867	IBP
628	98	195	METHIOCARB
015	98	195	METHIOCARB
017	98	195	METHIOCARB
021	98	195	METHIOCARB
036	98	195	METHIOCARB
038	98	195	METHIOCARB
045	98	195	METHIOCARB
050	98	195	METHIOCARB
629	98	195	METHIOCARB
048	98	195	METHIOCARB
631	98	195	METHIOCARB
056	98	195	METHIOCARB
631	98	157	THIABENDAZOLE
015	98	157	THIABENDAZOLE
038	98	157	THIABENDAZOLE
050	98	157	THIABENDAZOLE
056	98	157	THIABENDAZOLE
600	98	157	THIABENDAZOLE
619	98	157	THIABENDAZOLE
628	98	157	THIABENDAZOLE
038	98	A61	TRIFLUMIZOLE
015	98	A61	TRIFLUMIZOLE
045	98	A61	TRIFLUMIZOLE
017	98	A61	TRIFLUMIZOLE
628	98	A61	TRIFLUMIZOLE
631	98	A61	TRIFLUMIZOLE
628	98	C72	Chlorfluazuron
631	98	C72	Chlorfluazuron
628	98	954	HEXACONAZOLE
631	98	954	HEXACONAZOLE
038	98	954	HEXACONAZOLE
015	98	954	HEXACONAZOLE
470	98	713	OXYFLUORFEN
631	98	713	OXYFLUORFEN
628	98	713	OXYFLUORFEN
009	98	713	OXYFLUORFEN
002	98	713	OXYFLUORFEN
003	98	713	OXYFLUORFEN
005	98	713	OXYFLUORFEN
111	98	713	OXYFLUORFEN
006	98	713	OXYFLUORFEN
038	98	713	OXYFLUORFEN
008	98	713	OXYFLUORFEN
011	98	713	OXYFLUORFEN
012	98	713	OXYFLUORFEN
015	98	713	OXYFLUORFEN
102	98	713	OXYFLUORFEN
042	98	713	OXYFLUORFEN
103	98	713	OXYFLUORFEN
105	98	713	OXYFLUORFEN
106	98	713	OXYFLUORFEN
110	98	713	OXYFLUORFEN
629	98	950	FLUSILAZOLE
015	98	950	FLUSILAZOLE
038	98	950	FLUSILAZOLE
628	98	950	FLUSILAZOLE
631	98	950	FLUSILAZOLE
631	98	264	PROPICONAZOLE (TILT)
009	98	264	PROPICONAZOLE (TILT)
017	98	264	PROPICONAZOLE (TILT)
629	98	264	PROPICONAZOLE (TILT)
038	98	264	PROPICONAZOLE (TILT)
045	98	264	PROPICONAZOLE (TILT)
050	98	264	PROPICONAZOLE (TILT)
628	98	264	PROPICONAZOLE (TILT)
015	98	264	PROPICONAZOLE (TILT)
015	98	B80	Acetamiprid
631	98	B80	Acetamiprid
628	98	B80	Acetamiprid
631	98	B84	Etoxazole
006	98	B84	Etoxazole
628	98	B84	Etoxazole
009	98	B84	Etoxazole
012	98	B84	Etoxazole
015	98	B84	Etoxazole
038	98	B84	Etoxazole
103	98	B84	Etoxazole
106	98	B84	Etoxazole
111	98	B84	Etoxazole
003	98	B84	Etoxazole
631	98	B24	PYRIPROXYFEN
015	98	B24	PYRIPROXYFEN
038	98	B24	PYRIPROXYFEN
050	98	B24	PYRIPROXYFEN
103	98	B24	PYRIPROXYFEN
106	98	B24	PYRIPROXYFEN
628	98	B24	PYRIPROXYFEN
009	98	B24	PYRIPROXYFEN
003	98	B24	PYRIPROXYFEN
006	98	B24	PYRIPROXYFEN
012	98	B24	PYRIPROXYFEN
111	98	B24	PYRIPROXYFEN
628	98	B78	Fluquinconazole
631	98	B78	Fluquinconazole
628	98	736	FLURIDONE
631	98	736	FLURIDONE
008	98	297	FLUVALINATE
017	98	297	FLUVALINATE
034	98	297	FLUVALINATE
038	98	297	FLUVALINATE
042	98	297	FLUVALINATE
045	98	297	FLUVALINATE
110	98	297	FLUVALINATE
111	98	297	FLUVALINATE
470	98	297	FLUVALINATE
628	98	297	FLUVALINATE
631	98	297	FLUVALINATE
009	98	297	FLUVALINATE
015	98	297	FLUVALINATE
038	98	830	ETHIOLATE
015	98	830	ETHIOLATE
050	98	830	ETHIOLATE
628	98	830	ETHIOLATE
631	98	830	ETHIOLATE
629	98	830	ETHIOLATE
631	98	232	CYCLOATE
009	98	232	CYCLOATE
012	98	232	CYCLOATE
015	98	232	CYCLOATE
038	98	232	CYCLOATE
111	98	232	CYCLOATE
629	98	232	CYCLOATE
628	98	232	CYCLOATE
628	98	191	Benfluralin (Benefin)
012	98	191	Benfluralin (Benefin)
003	98	191	Benfluralin (Benefin)
005	98	191	Benfluralin (Benefin)
006	98	191	Benfluralin (Benefin)
111	98	191	Benfluralin (Benefin)
008	98	191	Benfluralin (Benefin)
001	98	191	Benfluralin (Benefin)
011	98	191	Benfluralin (Benefin)
007	98	191	Benfluralin (Benefin)
015	98	191	Benfluralin (Benefin)
038	98	191	Benfluralin (Benefin)
101	98	191	Benfluralin (Benefin)
102	98	191	Benfluralin (Benefin)
103	98	191	Benfluralin (Benefin)
105	98	191	Benfluralin (Benefin)
110	98	191	Benfluralin (Benefin)
631	98	191	Benfluralin (Benefin)
009	98	191	Benfluralin (Benefin)
002	98	191	Benfluralin (Benefin)
109	98	191	Benfluralin (Benefin)
106	98	191	Benfluralin (Benefin)
631	98	B89	"2,6-DIPN"
038	98	B89	"2,6-DIPN"
629	98	B89	"2,6-DIPN"
628	98	B89	"2,6-DIPN"
056	98	149	SIMAZINE
631	98	149	SIMAZINE
629	98	149	SIMAZINE
017	98	149	SIMAZINE
470	98	149	SIMAZINE
051	98	149	SIMAZINE
050	98	149	SIMAZINE
045	98	149	SIMAZINE
015	98	149	SIMAZINE
038	98	149	SIMAZINE
628	98	149	SIMAZINE
050	98	024	DIAZINON
027	98	024	DIAZINON
030	98	024	DIAZINON
034	98	024	DIAZINON
037	98	024	DIAZINON
470	98	024	DIAZINON
038	98	024	DIAZINON
042	98	024	DIAZINON
045	98	024	DIAZINON
628	98	024	DIAZINON
049	98	024	DIAZINON
015	98	024	DIAZINON
111	98	024	DIAZINON
056	98	024	DIAZINON
102	98	024	DIAZINON
103	98	024	DIAZINON
106	98	024	DIAZINON
048	98	024	DIAZINON
110	98	024	DIAZINON
631	98	024	DIAZINON
017	98	024	DIAZINON
012	98	024	DIAZINON
002	98	024	DIAZINON
009	98	024	DIAZINON
003	98	024	DIAZINON
629	98	024	DIAZINON
026	98	024	DIAZINON
006	98	024	DIAZINON
024	98	024	DIAZINON
008	98	024	DIAZINON
012	98	164	CHLOROTHALONIL
006	98	164	CHLOROTHALONIL
056	98	164	CHLOROTHALONIL
009	98	164	CHLOROTHALONIL
631	98	164	CHLOROTHALONIL
628	98	164	CHLOROTHALONIL
111	98	164	CHLOROTHALONIL
106	98	164	CHLOROTHALONIL
050	98	164	CHLOROTHALONIL
045	98	164	CHLOROTHALONIL
038	98	164	CHLOROTHALONIL
017	98	164	CHLOROTHALONIL
015	98	164	CHLOROTHALONIL
008	98	164	CHLOROTHALONIL
110	98	164	CHLOROTHALONIL
038	98	341	PROPANIL
631	98	341	PROPANIL
628	98	341	PROPANIL
470	98	341	PROPANIL
042	98	341	PROPANIL
015	98	341	PROPANIL
050	98	341	PROPANIL
015	98	156	AMETRYN
631	98	156	AMETRYN
629	98	156	AMETRYN
628	98	156	AMETRYN
038	98	156	AMETRYN
051	98	156	AMETRYN
631	98	726	THIOBENCARB
628	98	726	THIOBENCARB
103	98	726	THIOBENCARB
102	98	726	THIOBENCARB
042	98	726	THIOBENCARB
038	98	726	THIOBENCARB
015	98	726	THIOBENCARB
003	98	726	THIOBENCARB
002	98	726	THIOBENCARB
045	98	254	"DICOFOL, P,P'-"
050	98	254	"DICOFOL, P,P'-"
056	98	254	"DICOFOL, P,P'-"
