FY	COUNTRY	INDPD	PRODUCT NAME	ANAL	POS	% POS	VIOL	% VI	CVRD	FND
2011 	COSTA RICA 	24F05 	PUMPKINS (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	263	0
2011 	COSTA RICA 	24F21 	"CHOYOTE, CHAYOTES (FRUIT USED AS VEGETABLE) "	13	4	31	1	7.7	478	5
2011 	COSTA RICA 	25J06 	POTATO (ROOT & TUBER VEGETABLE) 	1	1	100	0	0	373	1
2011 	COSTA RICA 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	2	1	50	1	50	263	1
2011 	COSTA RICA 	25J16 	CASSAVA (ROOT AND TUBER VEGETABLE) 	5	0	0	0	0	248	0
2011 	COSTA RICA 	25J23 	"TARO, DASHEEN (ROOT & TUBER VEGETABLE) "	2	0	0	0	0	315	0
2011 	DENMARK 	20C13 	"RASPBERRY, RED, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	392	0
2011 	DENMARK 	21C99 	"MIXED FRUIT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED, N.E.C. "	2	0	0	0	0	411	0
2011 	DOMINICAN REPUBLIC 	20G06 	ORANGE      (CITRUS) 	2	1	50	0	0	458	4
2011 	DOMINICAN REPUBLIC 	21G02 	AVOCADO (PIT FRUIT) 	3	0	0	0	0	14	0
2011 	DOMINICAN REPUBLIC 	21S06 	PAPAYA (PAPAW)  (SUBTROPICAL AND TROPICAL FRUIT) 	4	1	25	1	25	443	1
2011 	DOMINICAN REPUBLIC 	21S09 	BREADFRUIT (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	308	0
2011 	DOMINICAN REPUBLIC 	21S99 	"SUBTROPICAL AND TROPICAL FRUIT, N.E.C. "	1	0	0	0	0	308	0
2011 	DOMINICAN REPUBLIC 	23D05 	"COCONUT, PASTE "	1	0	0	0	0	392	0
2011 	DOMINICAN REPUBLIC 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	2	1	50	0	0	409	1
2011 	DOMINICAN REPUBLIC 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	10	2	20	0	0	310	4
2011 	DOMINICAN REPUBLIC 	24F10 	CHINESE OKRA (LUFFA)  (FRUIT USED AS VEGETABLE) 	2	0	0	0	0	308	0
2011 	DOMINICAN REPUBLIC 	24F11 	"CHINESE EGGPLANT, THAI EGGPLANT (FRUIT USED AS VEGETABLE) "	1	1	100	0	0	436	1
2011 	DOMINICAN REPUBLIC 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	3	1	33	0	0	308	3
2011 	DOMINICAN REPUBLIC 	24F50 	TOMATOES (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	308	0
2011 	DOMINICAN REPUBLIC 	24F99 	"FRUITS USED AS VEGETABLES, N.E.C. "	1	0	0	0	0	248	0
2011 	DOMINICAN REPUBLIC 	24G01 	"EGG PLANT, BREADED "	1	0	0	0	0	0	0
2011 	DOMINICAN REPUBLIC 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	2	0	0	0	0	408	0
2011 	DOMINICAN REPUBLIC 	25J23 	"TARO, DASHEEN (ROOT & TUBER VEGETABLE) "	2	0	0	0	0	308	0
2011 	ECUADOR 	24E17 	"PIGEON PEAS, BEAN AND PEA SPROUTS "	1	0	0	0	0	0	0
2011 	ECUADOR 	16X21 	"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS "	2	0	0	0	0	313	0
2011 	ECUADOR 	20A01 	BLACKBERRIES (BERRY) 	1	1	100	1	100	248	4
2011 	ECUADOR 	20B99 	"BERRIES, DRIED OR PASTE, N.E.C. "	1	0	0	0	0	263	0
2011 	ECUADOR 	21S02 	BANANA (SUBTROPICAL AND TROPICAL FRUIT) 	4	0	0	0	0	399	0
2011 	ECUADOR 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	2	0	0	0	0	408	0
2011 	ECUADOR 	21S07 	PINEAPPLE (SUBTROPICAL AND TROPICAL FRUIT) 	2	1	50	0	0	408	1
2011 	ECUADOR 	21S27 	PEPINOS (SUBTROPICAL AND TROPICAL FRUITS) 	1	1	100	0	0	373	1
2011 	ECUADOR 	21S28 	MAMEY (SUBTROPICAL AND TROPICAL FRUITS) 	1	0	0	0	0	436	0
2011 	ECUADOR 	21T02 	"BANANA, DRIED OR PASTE "	1	0	0	0	0	112	0
2011 	ECUADOR 	22G04 	SOURSOP (OTHER FRUIT PRODUCTS) 	1	0	0	0	0	308	0
2011 	ECUADOR 	24A17 	PIGEON PEAS 	2	0	0	0	0	0	0
2011 	ECUADOR 	24A51 	PEAS 	1	1	100	0	0	155	2
2011 	ECUADOR 	24F99 	"FRUITS USED AS VEGETABLES, N.E.C. "	1	0	0	0	0	308	0
2011 	ECUADOR 	24T05 	BROCCOLI (LEAF & STEM VEGETABLE) 	4	0	0	0	0	392	0
2011 	ECUADOR 	25J06 	POTATO (ROOT & TUBER VEGETABLE) 	3	1	33	0	0	436	1
2011 	ECUADOR 	25J16 	CASSAVA (ROOT AND TUBER VEGETABLE) 	1	0	0	0	0	342	0
2011 	EGYPT 	54E99 	"HERBALS & BOTANICAL TEAS, N.E.C. "	1	0	0	0	0	248	0
2011 	EGYPT 	03J06 	"FRUIT FILLED FILLED/ICED COOKIES,BISCUITS AND WAFERS "	3	2	67	1	33	411	4
2011 	EGYPT 	03J99 	"FILLED/ICED COOKIES,BISCUITS AND WAFERS, N.E.C. "	1	1	100	0	0	411	2
2011 	EGYPT 	20A14 	STRAWBERRIES  (BERRY) 	1	0	0	0	0	263	0
2011 	EGYPT 	20C01 	"BLACKBERRY, JAM, JELLY, PRESERVES, MARMALADES, BUTTERS AND CANDIED "	1	1	100	0	0	392	1
2011 	EGYPT 	20C14 	"STRAWBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	1	100	0	0	392	1
2011 	EGYPT 	20H05 	"LIME, DRIED OR PASTE "	1	1	100	1	100	398	2
2011 	EGYPT 	21D99 	"MIXED FRUIT, JUICES OR CONCENTRATES N.E.C., "	1	0	0	0	0	248	0
2011 	EGYPT 	21G09 	OLIVES (PIT FRUIT) 	2	2	100	2	100	263	2
2011 	EGYPT 	21V04 	"GUAVA, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL  FRUIT "	1	0	0	0	0	248	0
2011 	EGYPT 	21V05 	"MANGO, JUICE, MILK, CREME, DRINK OR NECTAR, SUB/TROPICAL FRUIT "	1	0	0	0	0	248	0
2011 	EGYPT 	22G01 	POMEGRANATE (OTHER FRUIT) 	1	0	0	0	0	263	0
2011 	EGYPT 	24A05 	FAVA BEAN 	1	1	100	0	0	263	1
2011 	EGYPT 	24A51 	PEAS 	2	0	0	0	0	399	0
2011 	EGYPT 	24B05 	"FAVA BEAN, DRIED OR PASTE "	1	0	0	0	0	342	0
2011 	EGYPT 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	1	1	100	1	100	392	2
2011 	EGYPT 	24T01 	ARTICHOKE (LEAF & STEM VEGETABLE) 	4	0	0	0	0	399	0
2011 	EGYPT 	24T23 	RAPE GREENS (LEAF & STEM VEGETABLE) 	2	0	0	0	0	248	0
2011 	EGYPT 	24T25 	SPINACH (LEAF & STEM VEGETABLE) 	1	0	0	0	0	248	0
2011 	EGYPT 	24T99 	"LEAF & STEM VEGETABLES, N.E.C. "	5	1	20	1	20	403	4
2011 	EGYPT 	24U25 	"SPINACH, DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	EGYPT 	25J06 	POTATO (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	248	0
2011 	EGYPT 	28A04 	"BASIL (SWEET BASIL), WHOLE  (SPICE) "	1	0	0	0	0	248	0
2011 	EGYPT 	31P04 	"TEA, CAMOMILLE, CHAMOMILE  (TEA SUBSTITUTE) "	8	2	25	2	25	315	2
2011 	EGYPT 	36C99 	"HONEY, N.E.C. "	1	0	0	0	0	0	0
2011 	EGYPT 	54J05 	ROSELLE (HERBAL & BOTANICALS II) 	2	0	0	0	0	248	0
2011 	EL SALVADOR 	21G14 	PLUM (PIT FRUIT) 	2	0	0	0	0	436	0
2011 	EL SALVADOR 	21G99 	"PIT FRUIT, N.E.C. "	1	0	0	0	0	342	0
2011 	EL SALVADOR 	21S99 	"SUBTROPICAL AND TROPICAL FRUIT, N.E.C. "	1	0	0	0	0	248	0
2011 	EL SALVADOR 	22J99 	"OTHER FRUIT AND FRUIT PRODUCTS, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED, N.E.C. "	1	0	0	0	0	392	0
2011 	EL SALVADOR 	24A07 	KIDNEY BEAN 	1	1	100	0	0	393	1
2011 	EL SALVADOR 	24A54 	"FIELD PEA (SMOOTH), CROWDER, WHITE PEAS "	1	1	100	0	0	392	1
2011 	EL SALVADOR 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	1	0	0	0	0	0	0
2011 	EL SALVADOR 	24B11 	"PINTO BEAN, DRIED OR PASTE "	1	0	0	0	0	342	0
2011 	EL SALVADOR 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	6	2	33	0	0	399	3
2011 	EL SALVADOR 	24F10 	CHINESE OKRA (LUFFA)  (FRUIT USED AS VEGETABLE) 	1	1	100	0	0	308	1
2011 	EL SALVADOR 	24F99 	"FRUITS USED AS VEGETABLES, N.E.C. "	1	0	0	0	0	308	0
2011 	EL SALVADOR 	24T38 	"FERN, BRACKEN (LEAF & STEM VEGETABLE) "	2	1	50	0	0	342	1
2011 	EL SALVADOR 	24T46 	CILANTRO (LEAF & STEM VEGETABLE) 	1	0	0	0	0	308	0
2011 	EL SALVADOR 	24T99 	"LEAF & STEM VEGETABLES, N.E.C. "	1	0	0	0	0	248	0
2011 	EL SALVADOR 	31P04 	"TEA, CAMOMILLE, CHAMOMILE  (TEA SUBSTITUTE) "	1	0	0	0	0	308	0
2011 	ETHIOPIA 	28A20 	"HOPS, WHOLE (SPICE) "	1	0	0	0	0	308	0
2011 	ETHIOPIA 	28Y99 	"SPICES, FLAVORS AND SALT NOT MENTIONED ELSEWHERE, N.E.C. "	1	0	0	0	0	248	0
2011 	FIJI 	25J23 	"TARO, DASHEEN (ROOT & TUBER VEGETABLE) "	3	0	0	0	0	308	0
2011 	FIJI 	41Y99 	"DIETARY CONVENTIONAL FOODS, N.E.C. "	1	0	0	0	0	308	0
2011 	FIJI 	54F52 	"KAVA KAVA (HERBAL & BOTANICALS, NOT TEAS) "	2	0	0	0	0	411	0
2011 	FRANCE 	24E14 	"STRINGBEANS, BEAN AND PEA SPROUTS "	1	0	0	0	0	112	0
2011 	FRANCE 	20C02 	"BLUEBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	2	0	0	0	0	427	0
2011 	FRANCE 	20C05 	"CURRANT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	1	100	0	0	411	2
2011 	FRANCE 	20C14 	"STRAWBERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER AND CANDIED "	1	0	0	0	0	122	0
2011 	FRANCE 	20Q03 	"PEAR, DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	FRANCE 	21C99 	"MIXED FRUIT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED, N.E.C. "	1	0	0	0	0	308	0
2011 	FRANCE 	21G09 	OLIVES (PIT FRUIT) 	1	0	0	0	0	0	0
2011 	FRANCE 	21H15 	"PRUNES (DRIED PLUMS), DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	FRANCE 	21J01 	"APRICOT, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	263	0
2011 	FRANCE 	21J03 	"CHERRY, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	4	3	75	0	0	430	8
2011 	FRANCE 	21J13 	"PEACH, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	308	0
2011 	FRANCE 	21T07 	"PINEAPPLE, DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	FRANCE 	21U03 	"FIG, JAM, JELLY, PRESERVES, MARMALADE, BUTTER OR CANDIED "	1	0	0	0	0	263	0
2011 	FRANCE 	22L99 	"OTHER FRUIT AND FRUIT PRODUCTS, TOPPING OR SYRUP, N.E.C. "	3	0	0	0	0	392	0
2011 	FRANCE 	23K99 	"EDIBLE SEEDS, N.E.C. "	2	0	0	0	0	364	0
2011 	FRANCE 	24A14 	STRINGBEANS 	1	1	100	0	0	1	1
2011 	FRANCE 	24K01 	"EGG PLANT, WITH SAUCE "	1	0	0	0	0	0	0
2011 	FRANCE 	25J03 	LEEK (A TYPE OF ONION)  (ROOT & TUBER VEGETABLE) 	2	0	0	0	0	399	0
2011 	FRANCE 	25J08 	RED BEET (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	342	0
2011 	FRANCE 	25M08 	"RED BEET, JUICE OR DRINK "	1	1	100	0	0	392	1
2011 	FRANCE 	30K99 	"IMITATION FRUIT FLAVORED BEVERAGE BASE, LIQUID, N.E.C. "	1	1	100	0	0	392	1
2011 	FRANCE 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	2	0	0	0	0	411	0
2011 	FRANCE 	54Y99 	"VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C. "	1	0	0	0	0	248	0
2011 	GERMANY 	54E99 	"HERBALS & BOTANICAL TEAS, N.E.C. "	1	0	0	0	0	342	0
2011 	GERMANY 	20B02 	"BLUEBERRIES, DRIED OR PASTE "	2	0	0	0	0	430	0
2011 	GERMANY 	20B13 	"RASPBERRIES, RED, DRIED OR PASTE "	1	1	100	1	100	411	6
2011 	GERMANY 	20B14 	"STRAWBERRIES, DRIED OR PASTE "	2	1	50	0	0	430	3
2011 	GERMANY 	21B15 	"BERRIES AND OTHER FRUITS, MIXED, DRIED OR PASTE "	1	0	0	0	0	400	0
2011 	GERMANY 	24H07 	"PEPPER, SWEET, DRIED OR PASTE "	2	0	0	0	0	315	0
2011 	GERMANY 	24U21 	"PARSLEY, DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	GERMANY 	31K01 	"TEA, BLACK "	1	1	100	1	100	342	5
2011 	GERMANY 	31K99 	"TEA, N.E.C. "	1	1	100	1	100	342	2
2011 	GERMANY 	31P04 	"TEA, CAMOMILLE, CHAMOMILE  (TEA SUBSTITUTE) "	2	0	0	0	0	248	0
2011 	GERMANY 	33C99 	"HARD CANDY WITH FRUIT, N.E.C.  (WITHOUT CHOCOLATE) "	1	0	0	0	0	342	0
2011 	GERMANY 	36C04 	HONEY 	1	0	0	0	0	342	0
2011 	GERMANY 	54F04 	"CAMOMILLE (HERBAL & BOTANICALS, NOT TEAS) "	1	0	0	0	0	392	0
2011 	GERMANY 	54F99 	"HERBALS & BOTANICALS (NOT TEAS), N.E.C. "	1	0	0	0	0	0	0
2011 	GERMANY 	54H02 	BORAGE OIL (FATS AND LIPID SUBSTANCES) 	1	0	0	0	0	263	0
2011 	GERMANY 	54J03 	VALERIAN (HERBAL & BOTANICALS II) 	1	1	100	1	100	248	1
2011 	GERMANY 	54J05 	ROSELLE (HERBAL & BOTANICALS II) 	1	0	0	0	0	248	0
2011 	GHANA 	23B03 	"CASHEW, SHELLED "	1	0	0	0	0	392	0
2011 	GHANA 	24A07 	KIDNEY BEAN 	1	0	0	0	0	263	0
2011 	GHANA 	25J12 	"SWEET POTATO, YAMS (ROOT & TUBER VEGETABLE) "	1	0	0	0	0	248	0
2011 	GHANA 	26A99 	"CRUDE VEGETABLE OIL, N.E.C. "	1	0	0	0	0	0	0
2011 	GREECE 	20A05 	CURRANTS      (BERRY) 	1	1	100	0	0	248	1
2011 	GREECE 	20B05 	"CURRANTS, DRIED OR PASTE "	1	0	0	0	0	308	0
2011 	GREECE 	21G09 	OLIVES (PIT FRUIT) 	7	4	57	2	29	437	2
2011 	GREECE 	21G10 	"OLIVES, BLACK,  (PIT FRUIT) "	3	0	0	0	0	394	0
2011 	GREECE 	21G11 	"OLIVES, GREEN,  (PIT FRUIT) "	2	0	0	0	0	392	0
2011 	GREECE 	21G13 	PEACH (PIT FRUIT) 	2	1	50	0	0	392	1
2011 	GREECE 	21S03 	FIG (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	248	0
2011 	GREECE 	21S11 	KIWI FRUIT (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	308	0
2011 	GREECE 	21T03 	"FIG, DRIED OR PASTE "	1	0	0	0	0	248	0
2011 	GREECE 	26A09 	"VIRGIN OLIVE OIL, CRUDE "	2	0	0	0	0	117	0
2011 	GREECE 	26C04 	"OLIVE OIL, REFINED, SINGLE INGREDIENT "	1	0	0	0	0	263	0
2011 	GREECE 	28A27 	"MARJORAM, SWEET MARJORAM, OREGANO, WHOLE  (SPICE) "	1	0	0	0	0	0	0
2011 	GUAM	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	248	0
2011 	GUAM	24T33 	BOK CHOY (LEAF & STEM VEGETABLE) 	1	0	0	0	0	248	0
2011 	GUAM 	24A60 	"CORN, (VEGETABLE) "	1	0	0	0	0	248	0
2011 	GUAM 	24A85 	LONGBEANS 	1	0	0	0	0	248	0
2011 	GUAM 	24A99 	"BEANS, N.E.C. (VEGETABLE) "	1	1	100	0	0	248	1
2011 	GUAM 	24F01 	EGG PLANT  (FRUIT USED AS VEGETABLE) 	2	0	0	0	0	342	0
2011 	GUAM 	24F06 	SQUASH (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	342	0
2011 	GUAM 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	1	100	0	0	342	1
2011 	GUAM 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	4	1	25	0	0	248	1
2011 	GUAM 	24F50 	TOMATOES (FRUIT USED AS VEGETABLE) 	3	1	33	0	0	342	2
2011 	GUAM 	24F99 	"FRUITS USED AS VEGETABLES, N.E.C. "	1	0	0	0	0	342	0
2011 	GUAM 	24T31 	"LETTUCE, HEAD (E.G. ICEBERG) (LEAF & STEM VEGETABLE) "	1	0	0	0	0	248	0
2011 	GUAM 	25J07 	RADISH (ROOT & TUBER VEGETABLE) 	1	0	0	0	0	248	0
2011 	GUATEMALA 	25E99 	"MIXED VEGETABLES, N.E.C. "	1	0	0	0	0	308	0
2011 	GUATEMALA 	54E99 	"HERBALS & BOTANICAL TEAS, N.E.C. "	1	0	0	0	0	308	0
2011 	GUATEMALA 	20A01 	BLACKBERRIES (BERRY) 	5	3	60	0	0	315	7
2011 	GUATEMALA 	20N01 	APPLE   (CORE FRUIT) 	1	0	0	0	0	248	0
2011 	GUATEMALA 	21G03 	CHERRY FRUIT  (PIT FRUIT) 	1	0	0	0	0	411	0
2011 	GUATEMALA 	21G05 	"DATES (PIT FRUIT),  (PIT FRUIT) "	1	0	0	0	0	263	0
2011 	GUATEMALA 	21G13 	PEACH (PIT FRUIT) 	1	0	0	0	0	263	0
2011 	GUATEMALA 	21G14 	PLUM (PIT FRUIT) 	1	0	0	0	0	342	0
2011 	GUATEMALA 	21G99 	"PIT FRUIT, N.E.C. "	1	0	0	0	0	248	0
2011 	GUATEMALA 	21S02 	BANANA (SUBTROPICAL AND TROPICAL FRUIT) 	1	1	100	0	0	248	3
2011 	GUATEMALA 	21S04 	GUAVA (SUBTROPICAL AND TROPICAL FRUIT) 	2	2	100	1	50	307	2
2011 	GUATEMALA 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	2	0	0	0	0	454	0
2011 	GUATEMALA 	21S06 	PAPAYA (PAPAW)  (SUBTROPICAL AND TROPICAL FRUIT) 	4	3	75	0	0	443	3
2011 	GUATEMALA 	21S07 	PINEAPPLE (SUBTROPICAL AND TROPICAL FRUIT) 	1	1	100	0	0	2	2
2011 	GUATEMALA 	21S08 	PLANTAIN (SUBTROPICAL AND TROPICAL FRUIT) 	4	2	50	0	0	308	1
2011 	GUATEMALA 	21S17 	RAMBUTAN (SUBTROPICAL AND TROPICAL FRUIT) 	1	1	100	1	100	308	1
2011 	GUATEMALA 	21S99 	"SUBTROPICAL AND TROPICAL FRUIT, N.E.C. "	1	0	0	0	0	342	0
2011 	GUATEMALA 	21X99 	"SUBTROPICAL/TROPICAL FRUIT PULP, N.E.C. "	2	1	50	0	0	474	1
2011 	GUATEMALA 	22A01 	CANTALOUPE (VINE FRUIT) 	9	8	89	1	11	399	18
2011 	GUATEMALA 	22A03 	HONEYDEW MELON (VINE FRUIT) 	2	2	100	0	0	247	1
2011 	GUATEMALA 	22G99 	"OTHER FRUIT AND FRUIT PRODUCTS, N.E.C. "	1	0	0	0	0	263	0
2011 	GUATEMALA 	23K02 	SESAME SEED (EDIBLE) 	3	0	0	0	0	392	0
2011 	GUATEMALA 	24A14 	STRINGBEANS 	14	7	50	1	7.1	458	13
2011 	GUATEMALA 	24A23 	"OTHER BEAN/SEED SPROUTS, N.E.C. "	3	1	33	1	33	443	2
2011 	GUATEMALA 	24A51 	PEAS 	6	3	50	1	17	436	5
2011 	GUATEMALA 	24A82 	SNOW PEAS 	11	9	82	2	18	444	9
2011 	GUATEMALA 	24A84 	SUGAR SNAP PEAS 	8	6	75	1	13	458	6
2011 	GUATEMALA 	24A99 	"BEANS, CORN, AND PEA, N.E.C. (VEGETABLE) "	2	0	0	0	0	308	0
2011 	GUATEMALA 	24F01 	EGG PLANT  (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	392	0
2011 	GUATEMALA 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	2	1	50	0	0	308	1
2011 	GUATEMALA 	24F06 	SQUASH (FRUIT USED AS VEGETABLE) 	8	1	13	0	0	309	1
2011 	GUATEMALA 	24F10 	CHINESE OKRA (LUFFA)  (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	392	0
2011 	GUATEMALA 	24F11 	"CHINESE EGGPLANT, THAI EGGPLANT (FRUIT USED AS VEGETABLE) "	1	1	100	0	0	436	1
2011 	GUATEMALA 	24F50 	TOMATOES (FRUIT USED AS VEGETABLE) 	1	0	0	0	0	308	0
2011 	GUATEMALA 	24T03 	BAMBOO SHOOTS (LEAF & STEM VEGETABLE) 	1	0	0	0	0	0	0
2011 	GUATEMALA 	24T05 	BROCCOLI (LEAF & STEM VEGETABLE) 	9	3	33	0	0	492	3
2011 	GUATEMALA 	24T10 	CAULIFLOWER (LEAF & STEM VEGETABLE) 	4	0	0	0	0	315	0
2011 	GUATEMALA 	24T38 	"FERN, BRACKEN (LEAF & STEM VEGETABLE) "	1	0	0	0	0	248	0
2011 	GUATEMALA 	24T99 	"LEAF & STEM VEGETABLES, N.E.C. "	1	0	0	0	0	411	0
2011 	GUATEMALA 	25J01 	CARROT (ROOT & TUBER VEGETABLE) 	3	0	0	0	0	436	0
2011 	GUATEMALA 	28A01 	"ALLSPICE, WHOLE (SPICE) "	1	0	0	0	0	263	0
2011 	GUATEMALA 	31K99 	"TEA, N.E.C. "	1	0	0	0	0	263	0
2011 	GUATEMALA 	36A03 	CANE SUGAR (SUCROSE) 	1	0	0	0	0	308	0
2011 	HAITI 	21S05 	MANGO (SUBTROPICAL AND TROPICAL FRUIT) 	3	0	0	0	0	458	0
2011 	HAITI 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	1	100	1	100	436	1
2011 	HONDURAS 	21S02 	BANANA (SUBTROPICAL AND TROPICAL FRUIT) 	1	0	0	0	0	308	0
2011 	HONDURAS 	22A01 	CANTALOUPE (VINE FRUIT) 	4	3	75	1	25	447	4
2011 	HONDURAS 	22A03 	HONEYDEW MELON (VINE FRUIT) 	2	2	100	0	0	436	3
2011 	HONDURAS 	24F01 	EGG PLANT  (FRUIT USED AS VEGETABLE) 	1	1	100	1	100	436	2
2011 	HONDURAS 	24F02 	OKRA  (FRUIT USED AS VEGETABLE) 	3	0	0	0	0	308	0
2011 	HONDURAS 	24F06 	SQUASH (FRUIT USED AS VEGETABLE) 	3	2	67	0	0	308	2
2011 	HONDURAS 	24F11 	"CHINESE EGGPLANT, THAI EGGPLANT (FRUIT USED AS VEGETABLE) "	6	2	33	0	0	436	2
2011 	HONDURAS 	24F20 	CUCUMBERS (FRUIT USED AS VEGETABLE) 	4	1	25	0	0	436	1
2011 	HONG KONG SAR 	02D08 	"RICE, FRAGRANT, PROCESSED (PACKAGED) "	1	0	0	0	0	0	0
2011 	HONG KONG SAR 	20A24 	"WOLFBERRY (CHINESE OR SOUTHEAST ASIAN BERRY OF THE CHINESE MATRIMONY VINE, W/SLIGHT LICORICE FLAVOR) "	1	1	100	0	0	263	1
2011 	HONG KONG SAR 	24A16 	BLACK BEANS 	1	0	0	0	0	248	0
2011 	HONG KONG SAR 	24D13 	"SOYBEANS (SEE INDUSTRY 37 FOR 'BEAN CURD'),  JUICE OR DRINK "	2	0	0	0	0	0	0
2011 	HONG KONG SAR 	25L19 	"LILY (FLOWER, BULB, STEM), DRIED OR PASTE "	1	1	100	1	100	342	2
2011 	HONG KONG SAR 	54F12 	"GINSENG (HERBAL & BOTANICALS, NOT TEAS) "	4	4	100	4	100	259	5
2011 	HUNGARY 	20D01 	"BLACKBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	1	100	0	0	392	5
2011 	HUNGARY 	20D07 	"ELDERBERRY JUICE, BERRY JUICE OR CONCENTRATES "	1	1	100	0	0	248	1
2011 	HUNGARY 	21D14 	"BERRIES AND VINE FRUIT, MIXED, JUICES OR CONCENTRATES "	1	1	100	1	100	411	3
2011 	HUNGARY 	24F07 	"PEPPER, SWEET (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	263	0
2011 	HUNGARY 	24F08 	"PEPPER, HOT, N.E.C. (FRUIT USED AS VEGETABLE) "	1	0	0	0	0	263	0
2011 	INDIA 	33E05 	"CANDY BAR OR PIECES (NOT CARAMEL OR FONDANT), HARD, WITHOUT NUTS AND FRUIT (WITHOUT CHOCOLATE) "	1	0	0	0	0	0	0
2011 	INDIA 	24E17 	"PIGEON PEAS, BEAN AND PEA SPROUTS "	2	0	0	0	0	342	0
2011 	INDIA 	24E20 	"CHANA DAL, BEAN AND PEA SPROUTS "	1	1	100	0	0	392	1
2011 	INDIA 	54E24 	SENNA (HERBAL & BOTANICAL TEAS) 	1	0	0	0	0	263	0
2011 	INDIA 	54E45 	FENUGREEK (HERBAL & BOTANICAL TEAS) 	1	1	100	1	100	343	4
2011 	INDIA 	02E99 	"WHEAT FLOUR, N.E.C. "	1	0	0	0	0	392	0
2011 	INDIA 	02A01 	"CORN, WHOLE GRAIN "	1	1	100	0	0	392	1
2011 	INDIA 	02A05 	"RICE, CULTIVATED, WHOLE GRAIN "	1	0	0	0	0	263	0
2011 	INDIA 	02A08 	"SORGHUM (MILO), WHOLE GRAIN "	1	0	0	0	0	308	0
2011 	INDIA 	02A09 	"WHEAT, WHOLE GRAIN "	1	0	0	0	0	392	0
2011 	INDIA 	02A99 	"GRAIN, WHOLE, N.E.C. "	1	0	0	0	0	248	0
2011 	INDIA 	02C99 	"RICE FLOUR, N.E.C. "	3	1	33	1	33	399	2
2011 	INDIA 	02D01 	"RICE, BROWN, PROCESSED (PACKAGED) "	1	0	0	0	0	308	0
2011 	INDIA 	02D02 	"RICE, PLAIN (WHITE OR POLISHED) PROCESSED (PACKAGED) "	4	1	25	1	25	402	2
